서울특별시 강서구 가양동 14-51,13.82848176,강서구,37.5614754,126.8550699,가양동,10.895372,349.13,8,3112.79,미진행,2,20060721,(철근)콘크리트,철근콘크리트구조,토피아빌딩,18,0.004442472,0.005251456,기타,민간,2006
서울특별시 강서구 가양동 145-1,2.482278277,강서구,37.57027129,126.8426919,가양동,4.1922145,215.04,5,841.06,미진행,0,20091028,(철근)콘크리트,철근콘크리트구조, ,15,0.002951369,0.005251456,기타,민간,2009
서울특별시 강서구 가양동 1456-12,5.921768623,강서구,37.57250489,126.8420419,가양동,14.2233095,287.85,5,911,미진행,1,20021115,(철근)콘크리트,철근콘크리트구조,원신교통사옥,22,0.006500295,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1456-2,2.263412568,강서구,37.57340669,126.8426513,가양동,11.142882,148.5,2,264,미진행,0,20020611,기타지붕,일반철골구조, ,22,0.008573532,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1456-4,5.558948103,강서구,37.57290991,126.8417241,가양동,13.284964,301.53,3,740.28,미진행,1,19870923,(철근)콘크리트,철근콘크리트구조, ,37,0.007509251,0.005251456,기타,민간,1987
서울특별시 강서구 가양동 1457,6.095724737,강서구,37.57218004,126.8416804,가양동,36.58159,1193.56,3,4359.52,미진행,1,19981028,(철근)콘크리트,철골철근콘크리트구조, ,26,0.001398256,0.005251456,기타,민간,1998
서울특별시 강서구 가양동 1458,21.68225682,강서구,37.57070298,126.8421023,가양동,69.803696,2326.56,7,2519.72,미진행,1,19980121,(철근)콘크리트,철근콘크리트구조, ,26,0.008605026,0.005251456,기타,민간,1998
서울특별시 강서구 가양동 1458-10,0.883544508,강서구,37.57015472,126.8431109,가양동,4.365288,261.87,2,286.29,미진행,0,20001027,(철근)콘크리트,일반철골구조, ,24,0.003086187,0.005251456,기타,민간,2000
서울특별시 강서구 가양동 1458-5,4.754782726,강서구,37.57044302,126.843099,가양동,2.2114773,150.64,5,867.63,미진행,1,19930928,(철근)콘크리트,철근콘크리트구조, ,31,0.005480196,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1458-6,3.807138446,강서구,37.57037114,126.8432463,가양동,2.9896328,150.62,6,869.96,미진행,1,19940221,(철근)콘크리트,철근콘크리트구조, ,30,0.004376222,0.005251456,기타,민간,1994
서울특별시 강서구 가양동 1458-7,3.390378638,강서구,37.57032637,126.8434615,가양동,3.4840803,152.4,5,959.09,미진행,1,19930830,(철근)콘크리트,철근콘크리트구조, ,31,0.003534995,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1458-8,9.710247393,강서구,37.57008291,126.8433148,가양동,7.217565,254.93,5,1547.8,미진행,1,19961115,(철근)콘크리트,철근콘크리트구조, ,28,0.00627358,0.005251456,기타,민간,1996
서울특별시 강서구 가양동 1458-9,11.59164547,강서구,37.5699387,126.8432812,가양동,8.680701,396.9,6,2479.09,미진행,1,20011126,(철근)콘크리트,철근콘크리트구조,동남빌딩,23,0.004675766,0.005251456,기타,민간,2001
서울특별시 강서구 가양동 1459,147.0458294,강서구,37.57127085,126.8422823,가양동,119.97749,26710.12,165,124080.58,미진행,14,19930617,(철근)콘크리트,철근콘크리트구조,동신아파트,31,0.001185083,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1459-1,0.063176929,강서구,37.57185004,126.8442054,가양동,,20.52,1,20.52,미진행,0,19931031,(철근)콘크리트,벽돌구조,나들이공원공중변소,31,0.003078798,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1459-9,1.129530448,강서구,37.57064003,126.8490867,가양동,,74.34,1,74.34,미진행,0,19931031,기타지붕,벽돌구조,공암나루근린공원 관리사무실,31,0.015194114,0.005251456,기타,민간,1993
